mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_prior,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,estimator,n_tokens,tokenizer,param_C,param_fit_intercept,param_penalty,param_solver,param_n_neighbors,param_p,param_weights
0.001549983024597168,6.612000603342369e-05,0.0004642486572265625,3.3306793902550914e-05,,,"{'C': 0.1, 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.43478260869565216,0.43097826086956514,0.018677000301564748,12,LogisticRegression,300,roberta-base,0.1,False,l1,liblinear,,,
0.01023106575012207,0.0027645398528706394,0.0006870508193969726,0.00014173847371072218,,,"{'C': 0.1, 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.43478260869565216,0.43097826086956514,0.018677000301564748,12,LogisticRegression,300,roberta-base,0.1,False,l1,saga,,,
0.002462315559387207,0.0004222232029600626,0.00063018798828125,0.00015586846142028393,,,"{'C': 0.1, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.43478260869565216,0.43097826086956514,0.018677000301564748,12,LogisticRegression,300,roberta-base,0.1,False,l2,liblinear,,,
0.007929205894470215,0.0018896148613443402,0.0007090330123901367,0.0001828173531937324,,,"{'C': 0.1, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.43478260869565216,0.43097826086956514,0.018677000301564748,12,LogisticRegression,300,roberta-base,0.1,False,l2,saga,,,
0.0028116703033447266,0.0003915010789747184,0.0006729841232299804,9.475631714039957e-05,,,"{'C': 0.5, 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.43478260869565216,0.43097826086956514,0.018677000301564748,12,LogisticRegression,300,roberta-base,0.5,True,l1,liblinear,,,
0.025555348396301268,0.015692179523103842,0.0006924867630004883,0.00013901967367630953,,,"{'C': 0.5, 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.43478260869565216,0.43097826086956514,0.018677000301564748,12,LogisticRegression,300,roberta-base,0.5,True,l1,saga,,,
0.0032811880111694334,0.0005678953794399843,0.000628519058227539,0.00014366324125379112,,,"{'C': 0.5, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.4583333333333333,0.4583333333333333,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.391304347826087,0.4307971014492754,0.030105185620059392,23,LogisticRegression,300,roberta-base,0.5,True,l2,liblinear,,,
0.03178305625915527,0.004775919101359114,0.0006956338882446289,0.00019024449284781776,,,"{'C': 0.5, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.5416666666666666,0.4583333333333333,0.5833333333333334,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.43478260869565216,0.46014492753623193,0.05480484174257692,7,LogisticRegression,300,roberta-base,0.5,True,l2,saga,,,
0.0031932592391967773,0.000510995341148665,0.00063934326171875,0.00015806253473869204,,,"{'C': 0.5, 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.43478260869565216,0.43097826086956514,0.018677000301564748,12,LogisticRegression,300,roberta-base,0.5,False,l1,liblinear,,,
0.012413716316223145,0.005777646319498842,0.0006654500961303711,0.00015236892672988473,,,"{'C': 0.5, 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.5833333333333334,0.4166666666666667,0.5416666666666666,0.4166666666666667,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5217391304347826,0.4605072463768116,0.06079403526496264,6,LogisticRegression,300,roberta-base,0.5,False,l1,saga,,,
0.003422856330871582,0.0015992752203863082,0.0006738662719726563,0.0002926678753241937,,,"{'C': 0.5, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.5,0.4583333333333333,0.5416666666666666,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.391304347826087,0.4391304347826087,0.044612323401565436,10,LogisticRegression,300,roberta-base,0.5,False,l2,liblinear,,,
0.011030435562133789,0.0024387517156514286,0.0007153987884521484,0.000177040788227512,,,"{'C': 0.5, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.5416666666666666,0.4583333333333333,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.4583333333333333,0.4166666666666667,0.375,0.43478260869565216,0.4559782608695652,0.04980434571743658,9,LogisticRegression,300,roberta-base,0.5,False,l2,saga,,,
0.005393791198730469,0.0012570004927492855,0.0007014274597167969,0.00017327182391813805,,,"{'C': 1.0, 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.4166666666666667,0.4583333333333333,0.5416666666666666,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.375,0.375,0.43478260869565216,0.41847826086956524,0.052984097989694584,24,LogisticRegression,300,roberta-base,1.0,True,l1,liblinear,,,
0.04598147869110107,0.005119322310361243,0.0005875825881958008,1.8112987563292328e-05,,,"{'C': 1.0, 'fit_intercept': True, 'penalty': 'l1', 'solver': 'saga'}",0.625,0.4166666666666667,0.5833333333333334,0.375,0.4583333333333333,0.4583333333333333,0.5,0.4166666666666667,0.375,0.5652173913043478,0.4773550724637682,0.08384863520230251,3,LogisticRegression,300,roberta-base,1.0,True,l1,saga,,,
0.0030042171478271485,0.0002324172301896426,0.0005261659622192383,5.950217498828843e-05,,,"{'C': 1.0, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.5833333333333334,0.4583333333333333,0.5416666666666666,0.4583333333333333,0.5416666666666666,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.375,0.4782608695652174,0.4686594202898552,0.06402928443189353,5,LogisticRegression,300,roberta-base,1.0,True,l2,liblinear,,,
0.031928277015686034,0.004532226435541226,0.0006540298461914062,0.0001143904813249978,,,"{'C': 1.0, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'saga'}",0.625,0.4166666666666667,0.5416666666666666,0.4583333333333333,0.5416666666666666,0.5,0.4166666666666667,0.4166666666666667,0.4583333333333333,0.6086956521739131,0.4983695652173913,0.07429060465730956,2,LogisticRegression,300,roberta-base,1.0,True,l2,saga,,,
0.004284977912902832,0.0005370140440869205,0.0007486581802368164,0.00011370443999811667,,,"{'C': 1.0, 'fit_intercept': False, 'penalty': 'l1', 'solver': 'liblinear'}",0.5,0.4583333333333333,0.5416666666666666,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.375,0.4782608695652174,0.43532608695652175,0.0577046075164578,11,LogisticRegression,300,roberta-base,1.0,False,l1,liblinear,,,
0.03666863441467285,0.009613899442997335,0.0006935834884643554,0.00011259721970344949,,,"{'C': 1.0, 'fit_intercept': False, 'penalty': 'l1', 'solver': 'saga'}",0.625,0.4583333333333333,0.5833333333333334,0.375,0.5416666666666666,0.4166666666666667,0.5,0.3333333333333333,0.375,0.5652173913043478,0.47735507246376807,0.0954668893314438,4,LogisticRegression,300,roberta-base,1.0,False,l1,saga,,,
0.002989530563354492,0.0004109267429942345,0.0006504297256469726,0.0001407419203000738,,,"{'C': 1.0, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'liblinear'}",0.5833333333333334,0.4583333333333333,0.5416666666666666,0.4583333333333333,0.5416666666666666,0.4166666666666667,0.375,0.4166666666666667,0.375,0.43478260869565216,0.46014492753623193,0.06884534689824731,7,LogisticRegression,300,roberta-base,1.0,False,l2,liblinear,,,
0.007749676704406738,0.00029327755448616346,0.0006014347076416015,7.374677838871837e-05,,,"{'C': 1.0, 'fit_intercept': False, 'penalty': 'l2', 'solver': 'saga'}",0.625,0.4166666666666667,0.5416666666666666,0.5,0.5,0.5,0.4583333333333333,0.4166666666666667,0.4583333333333333,0.6086956521739131,0.5025362318840579,0.06817084589620213,1,LogisticRegression,300,roberta-base,1.0,False,l2,saga,,,
0.0008851289749145508,0.00023280665970296612,0.0068465471267700195,0.005800812709452303,,,"{'n_neighbors': 2, 'p': 1, 'weights': 'uniform'}",0.5416666666666666,0.5416666666666666,0.5,0.4583333333333333,0.5833333333333334,0.5833333333333334,0.5416666666666666,0.3333333333333333,0.4583333333333333,0.43478260869565216,0.4976449275362319,0.07385463200617187,11,KNeighborsClassifier,300,roberta-base,,,,,2.0,1.0,uniform
0.000825810432434082,0.0001447537762372939,0.0024013280868530273,0.00037413026690191336,,,"{'n_neighbors': 2, 'p': 1, 'weights': 'distance'}",0.625,0.5416666666666666,0.625,0.5416666666666666,0.5833333333333334,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.5833333333333334,0.5217391304347826,0.5480072463768115,0.05589729616865743,1,KNeighborsClassifier,300,roberta-base,,,,,2.0,1.0,distance
0.0008217334747314453,0.00014892057308095314,0.002486109733581543,0.00045830341211536784,,,"{'n_neighbors': 2, 'p': 2, 'weights': 'uniform'}",0.5416666666666666,0.5416666666666666,0.5833333333333334,0.5,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.375,0.30434782608695654,0.5096014492753623,0.10583509467695676,8,KNeighborsClassifier,300,roberta-base,,,,,2.0,2.0,uniform
0.0007574081420898438,0.0001532201334569428,0.002351999282836914,0.0004854517146129936,,,"{'n_neighbors': 2, 'p': 2, 'weights': 'distance'}",0.5416666666666666,0.6666666666666666,0.625,0.5,0.6666666666666666,0.5416666666666666,0.5833333333333334,0.375,0.375,0.391304347826087,0.5266304347826087,0.10842977748599632,5,KNeighborsClassifier,300,roberta-base,,,,,2.0,2.0,distance
0.0007019758224487305,0.00013773815218627957,0.0018798112869262695,0.00026324527774512644,,,"{'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.6666666666666666,0.625,0.5416666666666666,0.5,0.5833333333333334,0.5833333333333334,0.4583333333333333,0.4583333333333333,0.375,0.4782608695652174,0.5269927536231884,0.08444613804694621,4,KNeighborsClassifier,300,roberta-base,,,,,5.0,1.0,uniform
0.0007677555084228515,0.0001729655987337433,0.0022373437881469727,0.000303202418911439,,,"{'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.5833333333333334,0.625,0.625,0.5416666666666666,0.6666666666666666,0.5,0.5,0.4166666666666667,0.375,0.391304347826087,0.522463768115942,0.09851208748149737,6,KNeighborsClassifier,300,roberta-base,,,,,5.0,1.0,distance
0.000640869140625,3.269639396806957e-05,0.0020064115524291992,0.0002058283003677906,,,"{'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.7083333333333334,0.625,0.5416666666666666,0.5416666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5,0.3333333333333333,0.34782608695652173,0.5431159420289855,0.11683813576266106,2,KNeighborsClassifier,300,roberta-base,,,,,5.0,2.0,uniform
0.0006371974945068359,4.263284207189709e-05,0.00200505256652832,7.386027494615353e-05,,,"{'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.6666666666666666,0.625,0.5,0.5833333333333334,0.7083333333333334,0.5833333333333334,0.5833333333333334,0.4583333333333333,0.4166666666666667,0.30434782608695654,0.5429347826086957,0.11668987189331588,3,KNeighborsClassifier,300,roberta-base,,,,,5.0,2.0,distance
0.0006887674331665039,7.354055372273496e-05,0.0017320871353149413,9.483477433863317e-05,,,"{'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",0.625,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.5,0.625,0.5,0.3333333333333333,0.375,0.43478260869565216,0.5059782608695652,0.09432144853782895,10,KNeighborsClassifier,300,roberta-base,,,,,10.0,1.0,uniform
0.0007156610488891601,0.00014301073178936183,0.002177262306213379,0.0003691464579664057,,,"{'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",0.5833333333333334,0.5416666666666666,0.4583333333333333,0.5416666666666666,0.5,0.5833333333333334,0.5,0.4166666666666667,0.3333333333333333,0.43478260869565216,0.48931159420289855,0.0754521917429532,12,KNeighborsClassifier,300,roberta-base,,,,,10.0,1.0,distance
0.000733327865600586,0.00014672039155230526,0.0020454883575439452,0.00031593114273702585,,,"{'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}",0.5833333333333334,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.625,0.5416666666666666,0.4166666666666667,0.4166666666666667,0.375,0.4782608695652174,0.5103260869565218,0.07977619957408044,7,KNeighborsClassifier,300,roberta-base,,,,,10.0,2.0,uniform
0.0006918191909790039,0.00014081603774316514,0.002123427391052246,0.0004150470998729549,,,"{'n_neighbors': 10, 'p': 2, 'weights': 'distance'}",0.5416666666666666,0.5833333333333334,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.5833333333333334,0.4583333333333333,0.5,0.25,0.4782608695652174,0.506159420289855,0.0950636539308097,9,KNeighborsClassifier,300,roberta-base,,,,,10.0,2.0,distance
